f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
10.432,1,0,0.2186385527,1,trans,0.467348822,0.4765130404,0.4454795991
10.432,1,0,0.2186385527,1,refl,-0.5307920259,0.4877078189,0.5195990914
10.456,1,0,0.2191415555,1,trans,0.4634332649,0.4760162606,0.4413618714
10.456,1,0,0.2191415555,1,refl,-0.5346901257,0.4872545724,0.5233105489
10.48,1,0,0.2196445583,1,trans,0.459493398,0.4754831761,0.4372184335
10.48,1,0,0.2196445583,1,refl,-0.5386132911,0.4867650828,0.5270445231
10.504,1,0,0.2201475611,1,trans,0.4555293325,0.474913311,0.4330496257
10.504,1,0,0.2201475611,1,refl,-0.5425615909,0.4862386384,0.5308010933
10.528,1,0,0.2206505639,1,trans,0.4515411598,0.4743061517,0.4288557446
10.528,1,0,0.2206505639,1,refl,-0.5465350821,0.4856745034,0.5345803192
10.552,1,0,0.2211535667,1,trans,0.4475289533,0.4736611462,0.4246370455
10.552,1,0,0.2211535667,1,refl,-0.5505338094,0.4850719178,0.5383822407
10.576,1,0,0.2216565695,1,trans,0.4434927716,0.4729777032,0.4203937463
10.576,1,0,0.2216565695,1,refl,-0.5545578042,0.4844300974,0.5422068775
10.6,1,0,0.2221595723,1,trans,0.4394326607,0.472255192,0.4161260297
10.6,1,0,0.2221595723,1,refl,-0.5586070842,0.4837482341,0.5460542285
10.624,1,0,0.2226625751,1,trans,0.4353486568,0.4714929419,0.4118340473
10.624,1,0,0.2226625751,1,refl,-0.5626816521,0.4830254959,0.5499242714
10.648,1,0,0.2231655779,1,trans,0.4312407886,0.470690242,0.4075179217
10.648,1,0,0.2231655779,1,refl,-0.5667814955,0.4822610271,0.553816962
10.672,1,0,0.2236685807,1,trans,0.4271090803,0.4698463411,0.4031777507
10.672,1,0,0.2236685807,1,refl,-0.5709065856,0.4814539485,0.557732234
10.696,1,0,0.2241715835,1,trans,0.4229535537,0.4689604475,0.3988136099
10.696,1,0,0.2241715835,1,refl,-0.5750568769,0.4806033573,0.5616699987
10.72,1,0,0.2246745864,1,trans,0.4187742311,0.4680317291,0.3944255561
10.72,1,0,0.2246745864,1,refl,-0.579232306,0.4797083277,0.5656301441
10.744,1,0,0.2251775892,1,trans,0.4145711377,0.4670593136,0.3900136307
10.744,1,0,0.2251775892,1,refl,-0.5834327916,0.4787679107,0.5696125346
10.768,1,0,0.225680592,1,trans,0.4103443039,0.4660422887,0.3855778626
10.768,1,0,0.225680592,1,refl,-0.5876582328,0.4777811343,0.5736170109
10.792,1,0,0.2261835948,1,trans,0.4060937678,0.4649797023,0.3811182719
10.792,1,0,0.2261835948,1,refl,-0.5919085094,0.4767470038,0.5776433891
10.816,1,0,0.2266865976,1,trans,0.401819578,0.4638705631,0.3766348725
10.816,1,0,0.2266865976,1,refl,-0.5961834803,0.475664502,0.5816914606
10.84,1,0,0.2271896004,1,trans,0.3975217952,0.4627138407,0.3721276761
10.84,1,0,0.2271896004,1,refl,-0.6004829834,0.4745325891,0.5857609915
10.864,1,0,0.2276926032,1,trans,0.3932004955,0.4615084666,0.3675966944
10.864,1,0,0.2276926032,1,refl,-0.6048068344,0.4733502033,0.5898517219
10.888,1,0,0.228195606,1,trans,0.3888557717,0.4602533345,0.3630419431
10.888,1,0,0.228195606,1,refl,-0.6091548265,0.4721162605,0.593963366
10.912,1,0,0.2286986088,1,trans,0.3844877363,0.4589473012,0.3584634447
10.912,1,0,0.2286986088,1,refl,-0.6135267293,0.4708296547,0.5980956114
10.936,1,0,0.2292016116,1,trans,0.3800965232,0.4575891872,0.3538612313
10.936,1,0,0.2292016116,1,refl,-0.6179222885,0.4694892584,0.6022481183
10.96,1,0,0.2297046144,1,trans,0.3756822902,0.4561777776,0.349235348
10.96,1,0,0.2297046144,1,refl,-0.6223412244,0.4680939222,0.6064205196
10.984,1,0,0.2302076172,1,trans,0.3712452207,0.4547118228,0.3445858557
