f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
4.655,64.40224662,-0.01970121266,0.1386209797,0.9792129056,0.1405955259,0.1400139772,0.9892547783,0.0196039138,0.9786250164,0.001771069804
4.69,63.92163284,-0.02002204351,0.1396942857,0.97888972,0.1416759573,0.141121847,0.989089056,0.01991537569,0.9782971608,0.001787463552
4.725,63.44813926,-0.02034605671,0.1407682215,0.9785642142,0.1427561628,0.1422309889,0.9889222635,0.02022965421,0.9779672433,0.001803102505
4.76,62.98160882,-0.02067323157,0.141842792,0.9782363164,0.143836264,0.1433414112,0.9887543484,0.02054676016,0.9776351615,0.001818078369
4.795,62.52188905,-0.02100354221,0.1429180017,0.9779059416,0.144916399,0.1444531204,0.9885852484,0.02086670399,0.9773007933,0.001832502746
4.83,62.06883188,-0.02133695877,0.1439938539,0.977572994,0.1459967186,0.1455661216,0.9884148929,0.02118949576,0.9769640004,0.001846503788
4.865,61.62229353,-0.02167344862,0.1450703513,0.9772373693,0.1470773823,0.1466804186,0.988243205,0.02151514522,0.9766246323,0.001860222509
4.9,61.18213429,-0.02201297762,0.1461474959,0.9768989571,0.1481585539,0.147796014,0.9880701035,0.02184366174,0.9762825294,0.001873808857
4.935,60.74821844,-0.02235551143,0.1472252886,0.9765576439,0.1492403969,0.148912909,0.9878955045,0.02217505448,0.9759375279,0.001887417647
4.97,60.32041408,-0.02270101677,0.1483037295,0.9762133156,0.150323071,0.1500311046,0.9877193241,0.02250933234,0.9755894632,0.001901204459
5.005,59.89859301,-0.02304946258,0.1493828181,0.9758658603,0.1514067273,0.1511506006,0.9875414798,0.02284650407,0.9752381743,0.001915321599
5.04,59.48263056,-0.02340082115,0.1504625533,0.9755151707,0.1524915052,0.1522713971,0.9873618928,0.02318657837,0.9748835074,0.001929914222
5.075,59.07240552,-0.02375506916,0.1515429333,0.9751611467,0.1535775287,0.1533934938,0.9871804897,0.02352956395,0.9745253193,0.001945116718
5.11,58.6678,-0.02411218846,0.1526239561,0.9748036974,0.1546649037,0.154516891,0.9869972041,0.0238754696,0.974163481,0.001961049426
5.145,58.26869932,-0.02447216685,0.1537056193,0.9744427433,0.1557537155,0.1556415894,0.986811978,0.02422430434,0.9737978799,0.001977815775
5.18,57.87499189,-0.0248349986,0.1547879204,0.9740782175,0.1568440272,0.1567675906,0.9866247628,0.02457607747,0.9734284226,0.001995499897
5.215,57.48656913,-0.02520068477,0.1558708573,0.9737100672,0.1579358781,0.1578948975,0.9864355207,0.02493079866,0.9730550366,0.002014164772
5.25,57.10332533,-0.02556923344,0.1569544277,0.9733382546,0.1590292836,0.1590235142,0.9862442248,0.02528847807,0.972677671,0.002033850939
5.285,56.72515762,-0.02594065965,0.15803863,0.9729627574,0.1601242348,0.1601534464,0.9860508596,0.02564912639,0.9722962978,0.002054575805
5.32,56.35196579,-0.02631498524,0.159123463,0.9725835685,0.1612206991,0.1612847015,0.9858554212,0.02601275493,0.9719109115,0.002076333541
5.355,55.98365229,-0.02669223849,0.1602089263,0.9722006962,0.1623186218,0.1624172886,0.9856579167,0.02637937565,0.9715215288,0.002099095586
5.39,55.62012208,-0.02707245356,0.16129502,0.9718141633,0.1634179275,0.163551219,0.9854583639,0.02674900122,0.9711281871,0.002122811714
5.425,55.26128258,-0.02745566988,0.1623817454,0.9714240059,0.1645185221,0.1646865054,0.9852567905,0.02712164505,0.9707309433,0.00214741165
5.46,54.90704359,-0.02784193132,0.1634691045,0.971030272,0.1656202962,0.1658231626,0.9850532329,0.02749732125,0.9703298716,0.002172807173
5.495,54.5573172,-0.02823128535,0.1645571001,0.97063302,0.1667231273,0.1669612071,0.9848477348,0.02787604468,0.9699250607,0.002198894663
5.53,54.21201772,-0.02862378207,0.1656457363,0.9702323167,0.1678268834,0.1681006569,0.9846403461,0.02825783086,0.9695166111,0.002225558013
5.565,53.87106164,-0.02901947317,0.1667350178,0.9698282349,0.1689314267,0.1692415315,0.9844311211,0.02864269598,0.9691046322,0.002252671835
5.6,53.5343675,-0.02941841097,0.1678249501,0.9694208515,0.1700366169,0.1703838513,0.9842201168,0.02903065677,0.9686892383,0.002280104881
5.635,53.2018559,-0.02982064737,0.1689155395,0.9690102445,0.1711423147,0.1715276377,0.9840073912,0.02942173051,0.9682705459,0.002307723594
5.67,52.87344938,-0.03022623285,0.1700067931,0.9685964913,0.1722483858,0.1726729129,0.9837930013,0.02981593485,0.9678486695,0.002335395687
5.705,52.54907239,-0.03063521557,0.171098718,0.9681796658,0.1733547039,0.173819699,0.9835770018,0.03021328775,0.9674237186,0.002362993687
5.74,52.22865122,-0.03104764049,0.1721913221,0.9677598359,0.1744611539,0.1749680182,0.9833594431,0.0306138074,0.9669957943,0.002390398332
5.775,51.91211394,-0.03146354866,0.1732846131,0.9673370621,0.175567635,0.1761178924,0.9831403695,0.03101751203,0.9665649862,0.002417501762
5.81,51.59939036,-0.03188297652,0.1743785987,0.9669113947,0.176674063,0.1772693428,0.9829198186,0.03142441989,0.9661313697,0.002444210405
5.845,51.29041198,-0.03230595549,0.1754732865,0.9664828724,0.1777803723,0.1784223894,0.982697819,0.03183454903,0.9656950035,0.002470447512
5.88,50.9851119,-0.03273251152,0.1765686834,0.966051521,0.1788865179,0.1795770511,0.9824743902,0.03224791728,0.9652559275,0.002496155271
5.915,50.68342485,-0.03316266494,0.177664796,0.9656173518,0.1799924761,0.1807333453,0.9822495413,0.0326645421,0.9648141615,0.002521296441
5.95,50.38528706,-0.03359643038,0.17876163,0.9651803612,0.1810982451,0.1818912876,0.9820232706,0.0330844405,0.964369704,0.002545855494
5.985,50.09063626,-0.03403381686,0.1798591901,0.9647405302,0.1822038454,0.1830508917,0.9817955652,0.03350762897,0.9639225318,0.002569839217
6.02,49.79941163,-0.03447482805,0.1809574802,0.964297824,0.1833093191,0.1842121695,0.9815664011,0.0339341234,0.9634725998,0.002593276766
6.055,49.51155376,-0.03491946263,0.1820565028,0.9638521928,0.1844147289,0.1853751307,0.9813357436,0.03436393907,0.9630198417,0.002616219189
6.09,49.2270046,-0.0353677148,0.1831562594,0.963403572,0.1855201567,0.1865397829,0.9811035475,0.0347970906,0.962564171,0.002638738402
6.125,48.94570743,-0.03581957491,0.1842567502,0.9629518834,0.1866257017,0.1877061319,0.9808697581,0.03523359196,0.9621054824,0.002660925673
6.16,48.66760682,-0.03627503015,0.1853579744,0.9624970369,0.1877314781,0.1888741816,0.980634312,0.03567345648,0.9616436539,0.00268288963
6.195,48.39264859,-0.03673406539,0.1864599296,0.9620389313,0.1888376125,0.1900439342,0.9803971385,0.03611669692,0.9611785492,0.002704753847
6.23,48.12077978,-0.03719666398,0.1875626127,0.961577457,0.1899442407,0.1912153904,0.9801581609,0.03656332551,0.9607100204,0.002726654071
6.265,47.8519486,-0.03766280864,0.1886660194,0.9611124977,0.1910515048,0.1923885496,0.9799172979,0.03701335403,0.9602379108,0.002748735149
6.3,47.58610444,-0.03813248239,0.1897701445,0.9606439328,0.1921595501,0.1935634107,0.9796744655,0.03746679394,0.9597620583,0.002771147727
6.335,47.32319779,-0.03860566936,0.1908749821,0.9601716396,0.1932685212,0.1947399714,0.9794295782,0.03792365648,0.9592822987,0.002794044801
